Directory,Model,Method,TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-17,74.0,0,4,0,4.0,2.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-18,46.0,0,4,0,13.0,12.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-19,30.0,0,9,0,6.0,5.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-20,22.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-21,17.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-22,21.0,0,7,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-23,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-24,21.0,0,5,0,4.0,4.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-25,16.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-26,16.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-27,20.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-28,25.0,0,4,0,5.0,4.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-29,21.0,0,5,0,5.0,5.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-30,24.0,0,4,0,7.0,7.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-31,28.0,0,4,0,5.0,7.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-32,29.0,0,4,0,5.0,4.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-33,20.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-34,11.0,0,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-35,28.0,0,5,0,6.0,7.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-36,22.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-37,15.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-38,11.0,0,8,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-39,16.0,3,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-40,38.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-41,13.0,3,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-42,31.0,0,6,0,7.0,10.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-43,23.0,0,5,0,7.0,9.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-44,30.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-45,20.0,0,5,0,3.0,2.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-46,61.0,0,6,0,13.0,25.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-47,24.0,0,8,0,4.0,2.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-48,30.0,0,6,0,6.0,7.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-49,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-50,70.0,3,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-51,20.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-52,15.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-53,23.0,0,5,0,5.0,5.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-1,17.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-2,20.0,0,7,0,5.0,5.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-3,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-4,51.0,0,5,0,8.0,9.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-5,20.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-6,23.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-7,12.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-8,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-9,21.0,0,6,0,4.0,4.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-10,12.0,0,7,0,2.0,0.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-11,21.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-12,53.0,0,5,0,9.0,2.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-13,32.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-14,36.0,0,5,0,11.0,18.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-15,32.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-16,26.0,0,8,0,6.0,5.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-17,74.0,0,4,0,4.0,2.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-18,27.0,0,6,0,7.0,7.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-19,33.0,0,8,0,7.0,7.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-20,21.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-21,22.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-22,21.0,0,7,0,3.0,1.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-23,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-24,21.0,0,5,0,4.0,4.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-25,26.0,0,4,0,6.0,7.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-26,17.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-27,19.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-28,26.0,0,4,0,5.0,4.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-29,19.0,0,4,0,5.0,4.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-30,21.0,0,4,0,5.0,5.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-31,27.0,0,4,0,5.0,6.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-32,27.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-33,20.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-34,15.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-35,28.0,0,5,0,6.0,7.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-36,22.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-37,15.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-38,11.0,0,8,0,3.0,1.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-39,19.0,3,5,0,4.0,2.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-40,40.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-41,13.0,3,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-42,34.0,0,6,0,8.0,10.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-43,27.0,0,5,0,6.0,5.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-44,30.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-45,26.0,0,5,0,6.0,5.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-46,51.0,0,5,0,9.0,8.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-47,24.0,0,8,0,2.0,0.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-48,29.0,0,6,0,5.0,6.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-49,21.0,0,5,0,4.0,4.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-50,83.0,3,5,0,6.0,6.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-51,12.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-52,17.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Java-53,23.0,0,5,0,5.0,5.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-1,17.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-2,20.0,0,7,0,5.0,5.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-3,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-4,36.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-5,19.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-6,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-7,12.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-8,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-9,20.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-10,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-11,20.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-12,21.0,0,5,0,2.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-13,31.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-14,33.0,0,4,0,7.0,14.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-15,37.0,0,5,0,4.0,2.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-16,27.0,0,8,0,5.0,5.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-17,81.0,0,4,0,7.0,6.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-18,55.0,0,5,0,12.0,18.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-19,28.0,0,8,0,6.0,6.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-20,21.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-21,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-22,42.0,0,8,0,9.0,21.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-23,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-24,30.0,0,4,0,6.0,8.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-25,20.0,0,4,0,4.0,2.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-26,16.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-27,22.0,0,4,0,5.0,6.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-28,19.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-29,22.0,0,4,0,5.0,4.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-30,22.0,0,4,0,5.0,5.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-31,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-32,27.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-33,17.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-34,11.0,0,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-35,19.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-36,22.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-37,17.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-38,11.0,0,8,0,3.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-39,16.0,3,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-40,46.0,0,6,0,7.0,16.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-41,13.0,3,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-42,20.0,0,6,0,4.0,3.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-43,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-44,30.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-45,11.0,0,7,0,2.0,0.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-46,47.0,0,5,0,8.0,6.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-47,26.0,1,8,0,15.0,7.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-48,18.0,0,6,0,3.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-49,23.0,0,5,0,5.0,7.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-50,70.0,3,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-51,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-52,17.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,Java-53,20.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-1,17.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-2,20.0,0,7,0,5.0,5.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-3,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-4,36.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-5,19.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-6,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-7,12.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-8,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-9,20.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-10,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-11,20.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-12,21.0,0,5,0,2.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-13,31.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-14,33.0,0,4,0,7.0,14.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-15,37.0,0,5,0,4.0,2.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-16,27.0,0,8,0,5.0,5.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-17,81.0,0,4,0,7.0,6.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-18,55.0,0,5,0,12.0,18.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-19,28.0,0,8,0,6.0,6.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-20,21.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-21,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-22,42.0,0,8,0,9.0,21.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-23,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-24,30.0,0,4,0,6.0,8.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-25,20.0,0,4,0,4.0,2.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-26,16.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-27,22.0,0,4,0,5.0,6.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-28,19.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-29,22.0,0,4,0,5.0,4.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-30,22.0,0,4,0,5.0,5.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-31,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-32,27.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-33,17.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-34,11.0,0,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-35,19.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-36,22.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-37,17.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-38,11.0,0,8,0,3.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-39,16.0,3,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-40,46.0,0,6,0,7.0,16.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-41,13.0,3,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-42,20.0,0,6,0,4.0,3.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-43,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-44,30.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-45,11.0,0,7,0,2.0,0.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-46,47.0,0,5,0,8.0,6.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-47,26.0,1,8,0,15.0,7.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-48,18.0,0,6,0,3.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-49,23.0,0,5,0,5.0,7.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-50,70.0,3,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-51,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-52,17.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-run2-QUIP,CodeLlama-7B-run2,QUIP,Java-53,20.0,0,5,0,4.0,3.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-1,13.0,0,5,0,2.0,0.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-2,19.0,0,7,0,6.0,5.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-3,11.0,0,6,0,2.0,0.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-4,34.0,0,5,0,4.0,2.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-5,31.0,0,4,0,8.0,12.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-6,26.0,0,7,0,6.0,7.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-7,12.0,0,6,0,2.0,0.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-8,18.0,0,5,0,4.0,3.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-9,23.0,0,5,0,6.0,6.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-10,11.0,0,5,0,2.0,0.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-11,28.0,0,5,0,6.0,5.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-12,23.0,0,7,0,2.0,0.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-13,32.0,0,4,0,4.0,3.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-14,32.0,0,6,0,9.0,16.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-15,31.0,0,5,0,3.0,1.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-16,13.0,0,8,0,2.0,0.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-17,74.0,0,4,0,4.0,2.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-18,32.0,0,4,0,8.0,12.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-19,26.0,0,9,0,6.0,7.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-20,22.0,0,4,0,3.0,1.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-21,22.0,0,4,0,4.0,3.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-22,21.0,0,7,0,3.0,1.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-23,18.0,0,5,0,4.0,3.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-24,25.0,0,5,0,5.0,8.0
McEval-Java-Qwen2.5-Coder-7B-AQLM,Qwen2.5-Coder-7B,AQLM,Java-25,11.0,0,4,0,2.0,0.0
